"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Effect.size.code","Experiment.code","Trait.category","Trait","Sex","Rearing.temperature","es","v","diff","reftemp","treattemp"
"3496","Good","TEMP684",626,11,"6A","Graf, B.et al.",2015,"Temperature effects on reproduction and adult lifespan of the smaller fruit tortrix, Grapholita lobarzewskii","10.1111/eea.12258","Grapholita lobarzewskii","Tortricidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP684_2","TEMP684A","Longevity","Lifespan in days","Female",NA,0.871763930251937,0.0729997695840692,-7.3,25.1,17.8
"3497","Good","TEMP684",626,11,"6A","Graf, B.et al.",2015,"Temperature effects on reproduction and adult lifespan of the smaller fruit tortrix, Grapholita lobarzewskii","10.1111/eea.12258","Grapholita lobarzewskii","Tortricidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP684_3","TEMP684A","Reproduction","Eggs per female","Female",NA,0.386053503201099,0.0679859583385219,-7.3,25.1,17.8
"3504","Good","TEMP705",646,11,"C","Guo, J.-Y.et al.",2012,"Performance of Agasicles hygrophila (Coleoptera: Chrysomelidae), a biological control agent of invasive alligator weed, at low non-freezing temperatures","10.1007/s10530-010-9932-3","Agasicles hygrophila","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","Yes","Constant","No","TEMP705_1","TEMP705_A","Reproduction","eggs per female","Female",25,-8.64934787461711,1.02065445849083,-15,25,10
"3505","Good","TEMP705",646,11,"C","Guo, J.-Y.et al.",2012,"Performance of Agasicles hygrophila (Coleoptera: Chrysomelidae), a biological control agent of invasive alligator weed, at low non-freezing temperatures","10.1007/s10530-010-9932-3","Agasicles hygrophila","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","Yes","Constant","No","TEMP705_2","TEMP705_B","Longevity","longevity (days)","Female",25,-1.44946109521652,0.0934576845176578,-15,25,10
"3506","Good","TEMP705",646,11,"C","Guo, J.-Y.et al.",2012,"Performance of Agasicles hygrophila (Coleoptera: Chrysomelidae), a biological control agent of invasive alligator weed, at low non-freezing temperatures","10.1007/s10530-010-9932-3","Agasicles hygrophila","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","Yes","Constant","No","TEMP705_3","TEMP705_B","Longevity","longevity (days)","Male",25,-1.50164908492154,0.095421641993191,-15,25,10
"3507","Good","TEMP706",647,11,"6A","Guo, T. T.et al.",2017,"Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae)","10.1093/jee/tow229","Athetis dissimilis","Noctuidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP706_2","TEMP706A","Longevity","Lifespan in days","Female",26,-1.64827957687453,0.0765954393661007,4,25,29
"3508","Good","TEMP706",647,11,"6A","Guo, T. T.et al.",2017,"Impact of Temperature on the Growth and Development of Athetis dissimilis (Lepidoptera: Noctuidae)","10.1093/jee/tow229","Athetis dissimilis","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP706_3","TEMP706A","Reproduction","Eggs per female","Female",26,-2.68311225957866,0.110248137048209,4,25,29
"3509","Good","TEMP714",72,NA,"1B","Hagley & Barber, 1991",1991,"MORTALITY, FECUNDITY AND LONGEVITY OF PARASITOIDS OF THE SPOTTED TENTIFORM LEAFMINER, PHYLLONORYCTER-BLANCARDELLA [LEP, GRACILLARIIDAE] AT CONSTANT TEMPERATURES IN THE LABORATORY","10.1007/BF02377946","Pholetesor ornigis","Braconidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Canada","North America",NA,"1 to 5 days","Adult","No","Constant","No","TEMP714_2","TEMP714A","Longevity","Longevity","Female",23,-1.70745713927456,0.136442623530746,9,24,33
"3510","Good","TEMP714",72,NA,"1B","Hagley & Barber, 1991",1991,"MORTALITY, FECUNDITY AND LONGEVITY OF PARASITOIDS OF THE SPOTTED TENTIFORM LEAFMINER, PHYLLONORYCTER-BLANCARDELLA [LEP, GRACILLARIIDAE] AT CONSTANT TEMPERATURES IN THE LABORATORY","10.1007/BF02377946","Pholetesor ornigis","Braconidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Canada","North America",NA,"1 to 5 days","Adult","No","Constant","No","TEMP714_3","TEMP714A","Reproduction","Number of eggs","Female",23,-0.975030219979231,0.0895068392987275,9,24,33
"3511","Good","TEMP731",661,12,"6A","Haque, M. M.; Kawai, A.",2003,"Effect of temperature on development and reproduction of the tomato russet mite, Aculops lycopersici (Massee) (Acari : Eriophyidae)","10.1303/aez.2003.97","Aculops lycopersici","Eriophyidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","Japan","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP731_1","TEMP731A","Longevity","Lifespan in days","Female",25,-2.27779528803939,0.132398811648747,5,25,30
"3512","Good","TEMP731",661,12,"6A","Haque, M. M.; Kawai, A.",2003,"Effect of temperature on development and reproduction of the tomato russet mite, Aculops lycopersici (Massee) (Acari : Eriophyidae)","10.1303/aez.2003.97","Aculops lycopersici","Eriophyidae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","Japan","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP731_2","TEMP731A","Reproduction","Eggs per female","Female",25,-0.204436242027511,0.0809332396771456,5,25,30
"3521","Good","TEMP800",724,13,NA,"Hoffmann, K. H.",1974,"EFFECTS OF CONSTANT AND VARYING TEMPERATURES ON LIFE-SPAN, FOOD UTILIZATION AND FERTILITY OF ADULT CRICKETS, GRYLLUS-BIMACULATUS","10.1007/BF00345094","Gryllus bimaculatus","Gryllidae","Insecta","Arthropoda","both","Internal","no","Lab","lab/commercial","Experimental","Terrestrial","Switzerland","Europe",NA,"More than 5 days","adult","Yes","Both","No","TEMP800_1","TEMP800A","Reproduction","egg number","Female",27,-1.49099849217673,0.170384608394555,-7,27,20
"3522","Good","TEMP800",724,13,NA,"Hoffmann, K. H.",1974,"EFFECTS OF CONSTANT AND VARYING TEMPERATURES ON LIFE-SPAN, FOOD UTILIZATION AND FERTILITY OF ADULT CRICKETS, GRYLLUS-BIMACULATUS","10.1007/BF00345094","Gryllus bimaculatus","Gryllidae","Insecta","Arthropoda","both","Internal","no","Lab","lab/commercial","Experimental","Terrestrial","Switzerland","Europe",NA,"More than 5 days","adult","Yes","Both","No","TEMP800_2","TEMP800A","Longevity","M50 median lifespan in days","Both",27,1.2158724782724,0.0789862156951689,-7,27,20
"3523","Good","TEMP812",732,13,"6B","Hosseini, S. L.; Poorjavad, N. m. n.",2020,"The biology and ecology of pine aphid,Eulachnus tuberculostemmatus(Hemiptera: Aphididae) and its demographic responses to environmental changes","10.1111/afe.12390","Eulachnus tuberculostemmatus","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP812_1","TEMP812A","Longevity","Lifespan in days","Parthenogenetic",NA,-3.37976079851509,0.121392394094871,5,25,30
"3524","Good","TEMP812",732,13,"6B","Hosseini, S. L.; Poorjavad, N. m. n.",2020,"The biology and ecology of pine aphid,Eulachnus tuberculostemmatus(Hemiptera: Aphididae) and its demographic responses to environmental changes","10.1111/afe.12390","Eulachnus tuberculostemmatus","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP812_2","TEMP812A","Reproduction","Eggs per female","Parthenogenetic",NA,-4.16245659644165,0.158287780732879,5,25,30
"3525","Good","TEMP813",733,13,"5","Hou, Y. M.; Weng, Z. Q.",2010,"Temperature-Dependent Development and Life Table Parameters of Octodonta nipae (Coleoptera: Chrysomelidae)","10.1603/EN10015","Octodonta nipae","Chrysomelidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP813_1","TEMP813A","Longevity","Longevity in days","Female",25,0,0,0,25,25
"3526","Good","TEMP813",733,13,"5","Hou, Y. M.; Weng, Z. Q.",2010,"Temperature-Dependent Development and Life Table Parameters of Octodonta nipae (Coleoptera: Chrysomelidae)","10.1603/EN10015","Octodonta nipae","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP813_3","TEMP813A","Longevity","Longevity in days","Both sexes",25,0,0,0,25,25
"3527","Good","TEMP813",733,13,"5","Hou, Y. M.; Weng, Z. Q.",2010,"Temperature-Dependent Development and Life Table Parameters of Octodonta nipae (Coleoptera: Chrysomelidae)","10.1603/EN10015","Octodonta nipae","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP813_4","TEMP813A","Reproduction","Lifetime egg number","Female",25,-0.742491284011109,0.126162810067798,2.5,25,27.5
"3528","Good","TEMP819",739,13,"5","Huang, J. H.et al.",2014,"Effect of temperature on development and reproduction of Proprioseiopsis asetus (Acari: Phytoseiidae) fed on asparagus thrips, Thrips tabaci","10.1007/s10493-014-9819-6","Proprioseiopsis asetus","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Juvenile","No","Constant","No","TEMP819_1","TEMP819A","Reproduction","Lifetime egg number","Female",25,-1.17680965819186,0.0778002851168016,10,25,35
"3529","Good","TEMP819",739,13,"5","Huang, J. H.et al.",2014,"Effect of temperature on development and reproduction of Proprioseiopsis asetus (Acari: Phytoseiidae) fed on asparagus thrips, Thrips tabaci","10.1007/s10493-014-9819-6","Proprioseiopsis asetus","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Juvenile","No","Constant","No","TEMP819_2","TEMP819A","Longevity","Longevity in days","Female",25,-2.09073447530959,0.102278069335117,10,25,35
"3530","Good","TEMP823",741,13,"5","Huang, L. L.et al.",2021,"Effects of temperature on life-history traits of the newly invasive fall armyworm, Spodoptera frugiperda in Southeast China","10.1002/ece3.7413","Spodoptera frugiperda","Noctuidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Juvenile","No","Constant","No","TEMP823_1","TEMP823A","Longevity","Longevity in days","Female",26,0.524495296134245,0.0844737617244927,3,25,28
"3531","Good","TEMP823",741,13,"5","Huang, L. L.et al.",2021,"Effects of temperature on life-history traits of the newly invasive fall armyworm, Spodoptera frugiperda in Southeast China","10.1002/ece3.7413","Spodoptera frugiperda","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Juvenile","No","Constant","No","TEMP823_2","TEMP823A","Reproduction","Total eggs per mated female","Female",26,-0.981847385304589,0.0915036491975795,3,25,28
"3532","Good","TEMP827",745,13,"6B","Huang, Z.et al.",2008,"Effects of temperature on development, survival, longevity, and fecundity of the Bemisia tabaci Gennadius (Homoptera : Aleyrodidae) predator, Axinoscymnus cardilobus (Coleoptera : Coccinellidae)","10.1016/j.biocontrol.2008.04.004","Axinoscymnus cardilobus","Coccinellidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP827_1","TEMP827A","Longevity","Lifespan in days","Female",NA,0,0,0,26,26
"3533","Good","TEMP827",745,13,"6B","Huang, Z.et al.",2008,"Effects of temperature on development, survival, longevity, and fecundity of the Bemisia tabaci Gennadius (Homoptera : Aleyrodidae) predator, Axinoscymnus cardilobus (Coleoptera : Coccinellidae)","10.1016/j.biocontrol.2008.04.004","Axinoscymnus cardilobus","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP827_2","TEMP827A","Reproduction","Eggs per female","Female",NA,0,0,0,26,26
"3534","Good","TEMP844",759,14,"7A","Huyen, L. T.et al.",2017,"Life table parameters and development of Neoseiulus longispinosus (Acari: Phytoseiidae) reared on citrus red mite, Panonychus citri(Acari: Tetranychidae) at different temperatures","10.11158/saa.22.9.3","Neoseiulus longispinosus","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial","Vietnam","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP844_1","TEMP844A","Longevity","Longevity (days)","Female",NA,-4.39628039602134,0.198133571272413,5,25,30
"3535","Good","TEMP844",759,14,"7A","Huyen, L. T.et al.",2017,"Life table parameters and development of Neoseiulus longispinosus (Acari: Phytoseiidae) reared on citrus red mite, Panonychus citri(Acari: Tetranychidae) at different temperatures","10.11158/saa.22.9.3","Neoseiulus longispinosus","Phytoseiidae","Arachnida","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial","Vietnam","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP844_2","TEMP844A","Reproduction","Total fecundity (eggs)","Female",NA,-0.0129467235262115,0.0580820227014607,5,25,30
"3538","Good","TEMP860",766,14,"6B","Imamura, T.et al.",2004,"Effect of temperature on development of Theocolax elegans (Westwood) (Hymenoptera : Pteromalidae) parasitizing larvae of the maize weevil Sitophilus zeamais (Coleoptera : Curculionidae) in brown rice","10.1303/aez.2004.497","Theocolax elegans","Pteromalidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP860_2","TEMP860A","Longevity","Lifespan in days","Female",30,0,0,0,30,30
"3540","Good","TEMP869",772,14,"7A","Iranipour, S.et al.",2010,"Life history parameters of the Sunn pest, Eurygaster integriceps, held at four constant temperatures","10.1673/031.010.10601","Eurygaster integriceps","Scutelleridae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP869_1","TEMP869A","Longevity","Longevity (days)","Female",NA,-2.08962888784296,0.206109148148464,5,25,30
"3541","Good","TEMP869",772,14,"7A","Iranipour, S.et al.",2010,"Life history parameters of the Sunn pest, Eurygaster integriceps, held at four constant temperatures","10.1673/031.010.10601","Eurygaster integriceps","Scutelleridae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP869_2","TEMP869A","Reproduction","Total fecundity (eggs)","Female",NA,0.401020232972986,0.136013620454228,5,25,30
"3551","Good","TEMP881",783,14,"24B","i-Sohani, N.; Shishehbor, P.",2011,"Temperature effects on the development and fecundity of Encarsia acaudaleyrodis (Hymenoptera: Aphelinidae), a parasitoid of Bemisia tabaci (Homoptera: Aleyrodidae) on cucumber","10.1007/s10526-010-9318-6","Encarsia acaudaleyrodis","Aphelinidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","Yes (>4 days)","TEMP881_1","TEMP881A","Longevity","Female longevity","Female",NA,-1.43674366198538,0.179718434825985,7,25,32
"3552","Good","TEMP881",783,14,"24B","i-Sohani, N.; Shishehbor, P.",2011,"Temperature effects on the development and fecundity of Encarsia acaudaleyrodis (Hymenoptera: Aphelinidae), a parasitoid of Bemisia tabaci (Homoptera: Aleyrodidae) on cucumber","10.1007/s10526-010-9318-6","Encarsia acaudaleyrodis","Aphelinidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","Yes (>4 days)","TEMP881_3","TEMP881A","Reproduction","Total fecundity","Female",NA,-2.17384331043495,0.227242763184336,7,25,32
"3555","Good","TEMP897",792,14,"23","James, D. G.; Warren, G. N.",1991,"EFFECT OF TEMPERATURE ON DEVELOPMENT, SURVIVAL, LONGEVITY AND FECUNDITY OF TRISSOLCUS-OENONE DODD (HYMENOPTERA, SCELIONIDAE)","10.1111/j.1440-6055.1991.tb00441.x","Trissolcus oenone","Scelionidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP897_1","TEMP897","Longevity","lifespan in days","Female",25,0.561521993065676,0.0910462970614003,-2.5,25,22.5
"3556","Good","TEMP897",792,14,"23","James, D. G.; Warren, G. N.",1991,"EFFECT OF TEMPERATURE ON DEVELOPMENT, SURVIVAL, LONGEVITY AND FECUNDITY OF TRISSOLCUS-OENONE DODD (HYMENOPTERA, SCELIONIDAE)","10.1111/j.1440-6055.1991.tb00441.x","Trissolcus oenone","Scelionidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP897_2","TEMP898","Reproduction","number of progeny","Female",25,0.190642466641089,0.237180068466611,-2.5,25,22.5
"3563","Good","TEMP912",799,14,"7A","Jiang, H. X.et al.",2016,"Effects of temperature on the development, reproduction and population growth of Anaphothrips obscurus (Thysanoptera: Thripidae)","10.1016/j.aspen.2016.10.011","Anaphothrips obscurus","Thripidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP912_1","TEMP912A","Longevity","Longevity (days)","Parthenogenetic",25,-0.00673506255304144,0.0450863743916631,5,25,30
"3564","Good","TEMP912",799,14,"7A","Jiang, H. X.et al.",2016,"Effects of temperature on the development, reproduction and population growth of Anaphothrips obscurus (Thysanoptera: Thripidae)","10.1016/j.aspen.2016.10.011","Anaphothrips obscurus","Thripidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP912_2","TEMP912A","Reproduction","Fecundity (eggs)","Parthenogenetic",25,0.076946302964422,0.0451193821021816,5,25,30
"3566","Good","TEMP915",800,14,"20B","Jimenez-Melero, R.et al.",2012,"Effect of temperature, food and individual variability on the embryonic development time and fecundity of Arctodiaptomus salinus (Copepoda: Calanoida) from a shallow saline pond","10.1007/s10750-012-1014-3","Arctodiaptomus salinus","Diaptomidae","Crustacea","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Aquatic","Spain","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP915_3","TEMP915_A","Reproduction","clutch size","Female",20,0.265191050926089,0.125125700277323,-3,20,17
"3567","Good","TEMP936",819,15,"7A","Joshi, D. S.",1996,"Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini","10.1016/0306-4565(95)00035-6","Aedes krombeini","Culicidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Lab-reared","Experimental","Both","India","Asia",NA,"Mix","Mix","No","Both","No","TEMP936_2","TEMP936A","Longevity","days until 50% were dead","Female",25,0,0,0,26,26
"3568","Good","TEMP936",819,15,"7A","Joshi, D. S.",1996,"Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini","10.1016/0306-4565(95)00035-6","Aedes krombeini","Culicidae","Insecta","Arthropoda","Both sexes","Internal","Other","Lab","Lab-reared","Experimental","Both","India","Asia",NA,"Mix","Mix","No","Both","No","TEMP936_3","TEMP936A","Reproduction","Fecundity","Female",25,0,0,0,26,26
"3569","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954_1","TEMP954A","Longevity","Longevity in Days","Female",NA,0,0,0,25,25
"3570","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954_2","TEMP954A","Reproduction","Eggs per female","Female",NA,0,0,0,25,25
"3571","Good","TEMP958",840,15,"7B","Karacaoglu, M.; Satar, S.",2017,"Bioecological characteristics of Planococcus citri Risso, 1813 (Hemiptera: Pseudococcidae) under constant and alternating temperatures","10.16970/ted.88994","Planococcus citri","Pseudococcidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Mix","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Both","No","TEMP958_2","TEMP958A","Longevity","Longevity","Female",26,-0.190578437781606,0.134921471498469,5,25,30
"3572","Good","TEMP958",840,15,"7B","Karacaoglu, M.; Satar, S.",2017,"Bioecological characteristics of Planococcus citri Risso, 1813 (Hemiptera: Pseudococcidae) under constant and alternating temperatures","10.16970/ted.88994","Planococcus citri","Pseudococcidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Mix","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Both","No","TEMP958_3","TEMP958A","Reproduction","total fecundity (eggs/female/day)","Female",26,-0.717904182838798,0.141966563774795,5,25,30
"3573","Good","TEMP959",841,15,"21","Karami-Jamour, T.; Shishehbor, P.",2012,"DEVELOPMENT AND LIFE TABLE PARAMETERS OF TETRANYCHUS TURKESTANI (ACARINA: TETRANYCHIDAE) AT DIFFERENT CONSTANT TEMPERATURES","10.1051/acarologia/20122037","Tetranychus turkestani","Tetranychidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP959_1","TEMP959A","Longevity","Longevity in Days","Female",25,-0.462229229258225,0.0715453278873531,5,25,30
"3574","Good","TEMP959",841,15,"21","Karami-Jamour, T.; Shishehbor, P.",2012,"DEVELOPMENT AND LIFE TABLE PARAMETERS OF TETRANYCHUS TURKESTANI (ACARINA: TETRANYCHIDAE) AT DIFFERENT CONSTANT TEMPERATURES","10.1051/acarologia/20122037","Tetranychus turkestani","Tetranychidae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP959_3","TEMP959A","Reproduction","Total Fecundity","Female",25,0.37747695153821,0.0709619917280247,5,25,30
"3575","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Hipparchia semele","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_1","TEMP961A","Longevity","Lifespan (days)","Female",NA,-0.275062647047669,0.336485810825036,10,25,35
"3576","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Pararge aegeria","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_10","TEMP961A","Longevity","Lifespan (days)","Female",NA,-0.524461278452254,0.320103026162109,10,25,35
"3577","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Pararge aegeria","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_11","TEMP961A","Reproduction","Fecundity (total eggs)","Female",NA,-0.916485061655754,0.341829381379123,10,25,35
"3578","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Hipparchia semele","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_2","TEMP961A","Reproduction","Fecundity (total eggs)","Female",NA,-0.212017419939582,0.33520630776491,10,25,35
"3579","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_4","TEMP961A","Longevity","Lifespan (days)","Female",NA,-0.524035216111879,0.689551075643785,10,25,35
"3580","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_5","TEMP961A","Reproduction","Fecundity (total eggs)","Female",NA,0.521288493132809,0.689311807756056,10,25,35
"3581","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Aphantopus hyperantus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_7","TEMP961A","Longevity","Lifespan (days)","Female",NA,-0.476818825706966,0.411367809627429,10,25,35
