"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Experiment.code","Sex","Rearing.temperature","diff","reftemp","treattemp","warm.cool","es_reproduction","v_reproduction","es_longevtiy","v_longevtiy"
"2212","Good","TEMP293",325,5,"C","Cakmak, I.et al.",2011,"Life history of Sancassania polyphyllae (Acari: Acaridae) feeding on dissected tissues of its phoretic host, Polyphylla fullo (Coleoptera: Scarabaeidae): temperature effects","10.1007/s10493-010-9386-4","Sancassania polyphyllae","Acaridae","Arachnida","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP293_A","Female",NA,10,25,35,"Warm",NA,NA,-1.932376256,0.12281273
"2213","Good","TEMP293",325,5,"C","Cakmak, I.et al.",2011,"Life history of Sancassania polyphyllae (Acari: Acaridae) feeding on dissected tissues of its phoretic host, Polyphylla fullo (Coleoptera: Scarabaeidae): temperature effects","10.1007/s10493-010-9386-4","Sancassania polyphyllae","Acaridae","Arachnida","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP293_A","Female",NA,10,25,35,"Warm",-3.719405486,0.228020013,NA,NA
"2214","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,-10,30,20,"Cool",-13.2777851,2.303744715,NA,NA
"2215","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,-10,30,20,"Cool",NA,NA,1.862366829,0.143355128
"2216","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,-7,30,23,"Cool",-10.89614654,1.584075119,NA,NA
"2217","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,-7,30,23,"Cool",NA,NA,0.925374639,0.110703978
"2218","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,-5,30,25,"Cool",-7.842648747,0.868839242,NA,NA
"2219","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,-5,30,25,"Cool",NA,NA,0.184215041,0.10042419
"2220","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,5,30,35,"Warm",-9.033691487,1.120094774,NA,NA
"2221","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,5,30,35,"Warm",NA,NA,-1.043509994,0.113611414
"2222","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Both","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,7,30,37,"Warm",-13.68522767,2.441068205,NA,NA
"2223","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508A","Female",30,7,30,37,"Warm",NA,NA,-5.958606393,0.543812377
"2224","Good","TEMP534",44,NA,"1B","Elliot et al, 2005",2005,"Impacts of fever on locust life-history traits: costs or benefits?","10.1098/rsbl.2004.0279","Schistocerca gregaria","Acrididae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Fluctuating","No","TEMP534A","Both",40,4,38,42,"Warm",-0.260322921,0.008232416,NA,NA
"2225","Good","TEMP534",44,NA,"1B","Elliot et al, 2005",2005,"Impacts of fever on locust life-history traits: costs or benefits?","10.1098/rsbl.2004.0279","Schistocerca gregaria","Acrididae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Fluctuating","No","TEMP534A","Female",40,4,38,42,"Warm",NA,NA,0.099911062,0.008173451
"2226","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,-12,25,13,"Cool",NA,NA,3.436750267,0.671486191
"2227","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,-12,25,13,"Cool",-1.430036365,0.345944578,NA,NA
"2228","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,-8,25,17,"Cool",NA,NA,2.947179576,0.538100025
"2229","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,-8,25,17,"Cool",-0.447811634,0.272933394,NA,NA
"2230","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,-4,25,21,"Cool",NA,NA,1.295838872,0.319141616
"2231","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,-4,25,21,"Cool",0.635034225,0.279268806,NA,NA
"2232","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,4,25,29,"Warm",NA,NA,-1.029596475,0.32952627
"2233","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,4,25,29,"Warm",-0.251782192,0.293930748,NA,NA
"2234","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,8,25,33,"Warm",NA,NA,-3.141871501,0.644215114
"2235","Good","TEMP954",836,15,"21","Kang, S. H.et al.",2015,"Temperature-dependent fecundity of overwintered Scirtothrips dorsalis (Thysanoptera: Thripidae) and its oviposition model with field validation","10.1002/ps.3949","Scirtothrips dorsalis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Mix","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"Mix","Mix","No","Constant","Yes (mix)","TEMP954A","Female",NA,8,25,33,"Warm",-3.267970727,0.673082119,NA,NA
"2236","Good","TEMP672",614,11,"5B","Gotoh, T.et al.",2004,"Effect of temperature on life history traits of the predatory thrips, Scolothrips takahashii Priesner (Thysanoptera : Thripidae)","10.1303/aez.2004.511","Scolothrips takahashii","Thripidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Constant","No","TEMP672A","Female",25,-5,25,20,"Cool",-0.76825032,0.125098217,NA,NA
"2237","Good","TEMP672",614,11,"5B","Gotoh, T.et al.",2004,"Effect of temperature on life history traits of the predatory thrips, Scolothrips takahashii Priesner (Thysanoptera : Thripidae)","10.1303/aez.2004.511","Scolothrips takahashii","Thripidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"2 to 5 days","Adult","No","Constant","No","TEMP672A","Female",25,-5,25,20,"Cool",NA,NA,0.90035619,0.128247256
"2238","Good","TEMP672",614,11,"5B","Gotoh, T.et al.",2004,"Effect of temperature on life history traits of the predatory thrips, Scolothrips takahashii Priesner (Thysanoptera : Thripidae)","10.1303/aez.2004.511","Scolothrips takahashii","Thripidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Constant","No","TEMP672A","Female",25,5,25,30,"Warm",-0.709495062,0.115626006,NA,NA
"2239","Good","TEMP672",614,11,"5B","Gotoh, T.et al.",2004,"Effect of temperature on life history traits of the predatory thrips, Scolothrips takahashii Priesner (Thysanoptera : Thripidae)","10.1303/aez.2004.511","Scolothrips takahashii","Thripidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"2 to 5 days","Adult","No","Constant","No","TEMP672A","Female",25,5,25,30,"Warm",NA,NA,-1.895373375,0.157370019
"2240","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Both",25,-10,25,15,"Cool",NA,NA,0.544028971,0.097380361
"2241","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Female",25,-10,25,15,"Cool",-1.78929989,0.26079769,NA,NA
"2242","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Both",25,-5,25,20,"Cool",NA,NA,0.248244934,0.084558017
"2243","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Female",25,-5,25,20,"Cool",-0.085164403,0.167983272,NA,NA
"2244","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Both",25,5,25,30,"Warm",NA,NA,-0.427254991,0.081953673
"2245","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Female",25,5,25,30,"Warm",-0.198096276,0.161041253,NA,NA
"2246","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Both",25,10,25,35,"Warm",NA,NA,-0.666863688,0.090811514
"2247","Good","TEMP2102",1822,35,"15A","Uygun, N.; Atlihan, R. m. d.",2000,"The effect of temperature on development and fecundity of Scymnus levaillanti","10.1023/A:1026505329762","Scymnus levaillanti","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","No","TEMP2102A","Female",25,10,25,35,"Warm",-1.372490784,0.21787375,NA,NA
"2248","Good","TEMP110",184,2,"2A","Atlihan, R.; Chi, H.",2008,"Temperature-dependent development and demography of Scymnus subvillosus (Coleoptera : Coccinellidae) reared on Hyalopterus pruni (Homoptera : Aphididae)","10.1093/jee/101.2.325","Scymnus subvillosus","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP110A","Female",25,-5,25,20,"Cool",-0.083435562,0.142981455,NA,NA
"2249","Good","TEMP110",184,2,"2A","Atlihan, R.; Chi, H.",2008,"Temperature-dependent development and demography of Scymnus subvillosus (Coleoptera : Coccinellidae) reared on Hyalopterus pruni (Homoptera : Aphididae)","10.1093/jee/101.2.325","Scymnus subvillosus","Coccinellidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP110A","Female",25,-5,25,20,"Cool",NA,NA,0.588635308,0.149044492
"2250","Good","TEMP110",184,2,"2A","Atlihan, R.; Chi, H.",2008,"Temperature-dependent development and demography of Scymnus subvillosus (Coleoptera : Coccinellidae) reared on Hyalopterus pruni (Homoptera : Aphididae)","10.1093/jee/101.2.325","Scymnus subvillosus","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP110A","Female",25,5,25,30,"Warm",-0.261625356,0.139275373,NA,NA
"2251","Good","TEMP110",184,2,"2A","Atlihan, R.; Chi, H.",2008,"Temperature-dependent development and demography of Scymnus subvillosus (Coleoptera : Coccinellidae) reared on Hyalopterus pruni (Homoptera : Aphididae)","10.1093/jee/101.2.325","Scymnus subvillosus","Coccinellidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP110A","Female",25,5,25,30,"Warm",NA,NA,-1.259072219,0.165427356
"2252","Good","TEMP110",184,2,"2A","Atlihan, R.; Chi, H.",2008,"Temperature-dependent development and demography of Scymnus subvillosus (Coleoptera : Coccinellidae) reared on Hyalopterus pruni (Homoptera : Aphididae)","10.1093/jee/101.2.325","Scymnus subvillosus","Coccinellidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP110A","Female",25,10,25,35,"Warm",-2.456019047,0.270762473,NA,NA
"2253","Good","TEMP110",184,2,"2A","Atlihan, R.; Chi, H.",2008,"Temperature-dependent development and demography of Scymnus subvillosus (Coleoptera : Coccinellidae) reared on Hyalopterus pruni (Homoptera : Aphididae)","10.1093/jee/101.2.325","Scymnus subvillosus","Coccinellidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP110A","Female",25,10,25,35,"Warm",NA,NA,-2.235469385,0.250864277
"2254","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302A","Female",NA,-12,26,14,"Cool",-0.383102841,0.315168724,NA,NA
"2255","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302B","Both",NA,-12,26,14,"Cool",NA,NA,2.78627187,0.317603881
"2256","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302A","Female",NA,-9,26,17,"Cool",0.27979429,0.420580909,NA,NA
"2257","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302B","Both",NA,-9,26,17,"Cool",NA,NA,1.678074546,0.257955143
"2258","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302A","Female",NA,-6,26,20,"Cool",1.005897029,0.375492868,NA,NA
"2259","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302B","Both",NA,-6,26,20,"Cool",NA,NA,1.469663659,0.230907074
"2260","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302A","Female",NA,-3,26,23,"Cool",-0.14076538,0.334158954,NA,NA
"2261","Good","TEMP1302",1146,21,"11A","McDonnell, R.et al.",2005,"Sexual dimorphism and the impact of temperature on the pupal and adult stages of Sepedon spinipes spinipes, a potential biological control agent of fascioliasis","10.1111/j.1570-7458.2005.00267.x","Sepedon spinipes","Sciomyzidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1302B","Both",NA,-3,26,23,"Cool",NA,NA,0.116361028,0.16260846
"2262","Good","TEMP548",48,NA,"1B","Esperk et al, 2016",2016,"Plastic and evolutionary responses to heat stress in a temperate dung fly: negative correlation between basal and induced heat tolerance?","10.1111/jeb.12832","Sepsis punctum","Sepsidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"< 24 hours","Adult","No","Constant","No","TEMP548A","Both",23,19,23,42,"Warm",-0.738309313,0.045343486,NA,NA
"2263","Good","TEMP548",48,NA,"1B","Esperk et al, 2016",2016,"Plastic and evolutionary responses to heat stress in a temperate dung fly: negative correlation between basal and induced heat tolerance?","10.1111/jeb.12832","Sepsis punctum","Sepsidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"< 24 hours","Adult","No","Constant","Yes","TEMP548A","Both",23,19,23,42,"Warm",-0.172295107,0.02297139,NA,NA
"2264","Good","TEMP548",48,NA,"1B","Esperk et al, 2016",2016,"Plastic and evolutionary responses to heat stress in a temperate dung fly: negative correlation between basal and induced heat tolerance?","10.1111/jeb.12832","Sepsis punctum","Sepsidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"< 24 hours","Adult","No","Constant","No","TEMP548B","Both",23,19,23,42,"Warm",NA,NA,-1.342076797,0.055479737
"2265","Good","TEMP548",48,NA,"1B","Esperk et al, 2016",2016,"Plastic and evolutionary responses to heat stress in a temperate dung fly: negative correlation between basal and induced heat tolerance?","10.1111/jeb.12832","Sepsis punctum","Sepsidae","Insecta","Arthropoda","Both","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"< 24 hours","Adult","No","Constant","Yes","TEMP548B","Both",23,19,23,42,"Warm",NA,NA,-0.4739505,0.033832562
"2266","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,-6,26,20,"Cool",-0.781363496,0.143508815,NA,NA
