"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Effect.size.code","Experiment.code","Trait.category","Trait","Sex","Rearing.temperature","es","v","diff","reftemp","treattemp","gtest","warm.cool"
"298","Good","TEMP1567",1366,26,"12C","Pavon-Meza, E.et al.",2005,"Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study","10.1007/s10750-005-4245-8","Brachionus havanaensis","Brachionidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","TEMP1567_5","TEMP1567C","Longevity","Longevity","Parthenogenetic",22,3.12076102642849,0.739131224336458,-5,20,15,26.7917960063104,"Cool"
"299","Good","TEMP1567",1366,26,"12C","Pavon-Meza, E.et al.",2005,"Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study","10.1007/s10750-005-4245-8","Brachionus havanaensis","Brachionidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","TEMP1567_6","TEMP1567C","Reproduction","Fecundity","Parthenogenetic",22,-9.48026309643583,4.07814118240179,-5,20,15,0.644249357005987,"Cool"
"300","Good","TEMP1578",1376,26,"12B","Peng, X.et al.",2020,"Effects of variable maternal temperature on offspring development and reproduction of Rhopalosiphum padi, a serious global pest of wheat","10.1111/een.12796","Rhopalosiphum padi","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Mix","No","Both","No","TEMP1578_1","TEMP1578A","Longevity","Longevity","Parthenogenetic",24,0,0,0,24,24,20.3765771241193,"Reference"
"301","Good","TEMP1578",1376,26,"12B","Peng, X.et al.",2020,"Effects of variable maternal temperature on offspring development and reproduction of Rhopalosiphum padi, a serious global pest of wheat","10.1111/een.12796","Rhopalosiphum padi","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Mix","No","Both","No","TEMP1578_2","TEMP1578A","Reproduction","Fecundity (nymph/female)","Parthenogenetic",24,0,0,0,24,24,50.1951668965168,"Reference"
"302","Good","TEMP1581",1379,26,"22A","Perdikis, D. C.; Lykouressis, D. P.",2004,"Macrolophus pygmaeus (Hemiptera : Miridae) population parameters and biological characteristics when feeding on eggplant and tomato without prey","10.1093/jee/97.4.1291","Macrolophus pygmaeus","Miridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1581_1","TEMP1581A","Longevity","Longevity in days","Female",22.5,0.779182723576394,0.113544051828186,-5,20,15,28.9180381863727,"Cool"
"303","Good","TEMP1581",1379,26,"22A","Perdikis, D. C.; Lykouressis, D. P.",2004,"Macrolophus pygmaeus (Hemiptera : Miridae) population parameters and biological characteristics when feeding on eggplant and tomato without prey","10.1093/jee/97.4.1291","Macrolophus pygmaeus","Miridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1581_3","TEMP1581A","Reproduction","Total number of eggs","Female",22.5,-0.0312473962697247,0.118069914375756,-5,20,15,10.7522416234073,"Cool"
"304","Good","TEMP1588",1383,26,"22A","Pervez, A.; Omkar",2004,"Temperature-dependent life attributes of an aphidophagous ladybird, Propylea dissecta","10.1080/09583150410001682313","Propylea dissecta","Coccinellidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1588_1","TEMP1588A","Reproduction","Total number of eggs","Female",27,-9.33981564071848,2.38080390506524,-7,27,20,25.7977215853922,"Cool"
"305","Good","TEMP1588",1383,26,"22A","Pervez, A.; Omkar",2004,"Temperature-dependent life attributes of an aphidophagous ladybird, Propylea dissecta","10.1080/09583150410001682313","Propylea dissecta","Coccinellidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1588_4","TEMP1588A","Longevity","Longevity in days","Female",27,4.06596749678188,0.613302292122168,-7,27,20,33.4401775558036,"Cool"
"306","Good","TEMP159",212,3,"3A","Basirat et al, 2015",2015,"Demography of pistachio fruit hull borer moth, Arimania komaroffi (Lepidoptera: Pyralidae) under different constant temperatures","10.1016/j.aspen.2015.06.007","Arimania komaroffi","Pyralidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Juvenile","No","Constant","No","TEMP159_2","TEMP159A","Longevity","Longevity in days","Female",NA,0,0,0,25,25,8.97959183548676,"Reference"
"307","Good","TEMP159",212,3,"3A","Basirat et al, 2015",2015,"Demography of pistachio fruit hull borer moth, Arimania komaroffi (Lepidoptera: Pyralidae) under different constant temperatures","10.1016/j.aspen.2015.06.007","Arimania komaroffi","Pyralidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Juvenile","No","Constant","No","TEMP159_3","TEMP159A","Reproduction","Gross fecundity - total number of eggs","Female",NA,0,0,0,25,25,4.25120772984453,"Reference"
"308","Good","TEMP159",212,3,"3A","Basirat et al, 2015",2015,"Demography of pistachio fruit hull borer moth, Arimania komaroffi (Lepidoptera: Pyralidae) under different constant temperatures","10.1016/j.aspen.2015.06.007","Arimania komaroffi","Pyralidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Juvenile","No","Constant","No","TEMP159_4","TEMP159A","Reproduction","Gross fertility - total number of hatched eggs","Female",NA,0,0,0,25,25,4.24976210393513,"Reference"
"309","Good","TEMP1596",1390,26,"12C","Pham, H. T.et al.",2020,"Changes in the Magnitude of the Individual and Combined Effects of Contaminants, Warming, and Predators on Tropical Cladocerans across 11 Generations","10.1021/acs.est.0c05366","Moina dubia","Moinidae","Crustacea","Arthropoda","Female","Internal","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","TEMP1596_1","TEMP1596A","Longevity","Lifespan","Parthenogenetic",NA,0,0,0,25,25,28.3833702180967,"Reference"
"310","Good","TEMP1596",1390,26,"12C","Pham, H. T.et al.",2020,"Changes in the Magnitude of the Individual and Combined Effects of Contaminants, Warming, and Predators on Tropical Cladocerans across 11 Generations","10.1021/acs.est.0c05366","Moina dubia","Moinidae","Crustacea","Arthropoda","Female","Internal","No","Lab","Lab-reared","Experimental","Aquatic",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","TEMP1596_2","TEMP1596A","Reproduction","Fecundity (nymph/female)","Parthenogenetic",NA,0,0,0,25,25,20.020647355503,"Reference"
"311","Good","TEMP1604",1398,26,"12B","Pilkington, L. J.; Hoddle, M. S.",2006,"Reproductive and developmental biology of Gonatocerus ashmeadi (Hymenoptera : Mymaridae), an egg parasitoid of Homalodisca coagulata (Hemiptera : Cicadellidae)","10.1016/j.biocontrol.2006.02.006","Gonatocerus ashmeadi","Mymaridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Both",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1604_1","TEMP1604A","Longevity","Longevity","Female",NA,1.06461649150464,0.228335206849591,-10,25,15,6.5641466739354,"Cool"
"312","Good","TEMP1604",1398,26,"12B","Pilkington, L. J.; Hoddle, M. S.",2006,"Reproductive and developmental biology of Gonatocerus ashmeadi (Hymenoptera : Mymaridae), an egg parasitoid of Homalodisca coagulata (Hemiptera : Cicadellidae)","10.1016/j.biocontrol.2006.02.006","Gonatocerus ashmeadi","Mymaridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Both",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1604_2","TEMP1604A","Reproduction","Fecundity (total progeny)","Female",NA,-2.84539216527577,0.402406414355318,-10,25,15,3.91152811623615,"Cool"
"313","Good","TEMP1605",1399,26,"12B","Pilkington, L. J.; Hoddle, M. S.",2007,"Use of life tables to quantify reproductive and developmental biology of Gonatocerus triguttatus (Hymenoptera : Mymaridae), an egg parasitoid of Homalodisca vitripennis (Hemiptera : Cicadellidae)","10.1016/j.biocontrol.2007.04.006","Gonatocerus triguttatus","Mymaridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Both",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1605_1","TEMP1605A","Longevity","Longevity","Female",NA,0.792954157124508,0.215719407382526,-10,25,15,7.30506529851064,"Cool"
"314","Good","TEMP1605",1399,26,"12B","Pilkington, L. J.; Hoddle, M. S.",2007,"Use of life tables to quantify reproductive and developmental biology of Gonatocerus triguttatus (Hymenoptera : Mymaridae), an egg parasitoid of Homalodisca vitripennis (Hemiptera : Cicadellidae)","10.1016/j.biocontrol.2007.04.006","Gonatocerus triguttatus","Mymaridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Both",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1605_2","TEMP1605A","Reproduction","Fecundity (total progeny)","Female",NA,-4.14905289034722,0.630365997172466,-10,25,15,4.93189301860682,"Cool"
"316","Good","TEMP1624",1413,27,"12B","Poncio, S.et al.",2016,"Biology of Doryctobracon brasiliensis at different temperatures: development of life table and determining thermal requirements","10.1111/jen.12308","Doryctobracon brasiliensis","Braconidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1624_3","TEMP1624A","Reproduction","Fecundity (number of offsrping/female)","Female",25,-1.64054861877113,0.178189996175864,-10,25,15,1.2654818703642,"Cool"
"317","Good","TEMP1635",1423,27,"12B","Pourtaghi, E.et al.",2016,"Effect of temperature on biological parameters of Aphidius matricariae, the Aphis fabae parasitoid","10.1163/15707563-00002508","Aphidius matricariae","Braconidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP1635_1","TEMP1635A","Longevity","Longevity","Female",25,-0.323327525033123,0.101306758605551,-5,25,20,9.87996247368328,"Cool"
"318","Good","TEMP1635",1423,27,"12B","Pourtaghi, E.et al.",2016,"Effect of temperature on biological parameters of Aphidius matricariae, the Aphis fabae parasitoid","10.1163/15707563-00002508","Aphidius matricariae","Braconidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Iran","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP1635_3","TEMP1635A","Reproduction","Fecundity (offspring)","Female",25,0.342681279015419,0.101467880737346,-5,25,20,7.44658373573937,"Cool"
"319","Good","TEMP1663",1442,27,"13C","Pucherelli, S. F.et al.",2012,"Russian wheat aphid (Hemiptera: Aphididae) reproduction and development on five noncultivated grass hosts","10.1007/s11829-011-9152-5","Diuraphis noxia","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Fluctuating","No","TEMP1663_1","TEMP1663A","Reproduction","Nymphs per female","Female",21,-1.45800062901207,0.316430182318738,-5.5,21,15.5,6.16304691138992,"Cool"
"320","Good","TEMP1663",1442,27,"13C","Pucherelli, S. F.et al.",2012,"Russian wheat aphid (Hemiptera: Aphididae) reproduction and development on five noncultivated grass hosts","10.1007/s11829-011-9152-5","Diuraphis noxia","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Fluctuating","No","TEMP1663_2","TEMP1663B","Reproduction","Nymphs per female","Female",21,-1.185081338534,0.293888055591923,-5.5,21,15.5,2.2413603021775,"Cool"
"321","Good","TEMP1663",1442,27,"13C","Pucherelli, S. F.et al.",2012,"Russian wheat aphid (Hemiptera: Aphididae) reproduction and development on five noncultivated grass hosts","10.1007/s11829-011-9152-5","Diuraphis noxia","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Fluctuating","No","TEMP1663_3","TEMP1663A","Longevity","Longevity","Female",21,-0.156200757242294,0.250762458642596,-5.5,21,15.5,7.19375543000382,"Cool"
"322","Good","TEMP1663",1442,27,"13C","Pucherelli, S. F.et al.",2012,"Russian wheat aphid (Hemiptera: Aphididae) reproduction and development on five noncultivated grass hosts","10.1007/s11829-011-9152-5","Diuraphis noxia","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Fluctuating","No","TEMP1663_4","TEMP1663B","Longevity","Longevity","Female",21,0.00519286971355613,0.250000842684246,-5.5,21,15.5,4.96623692685202,"Cool"
"323","Good","TEMP1669",1448,27,"13A","Qin, J. Y.et al.",2018,"Effects of temperatures on the development and reproduction of the armyworm, Mythimna roseilinea: Analysis using an age-stage, two-sex life table","10.1016/S2095-3119(17)61856-2","Mythimna roseilinea","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1669_1","TEMP1669A","Reproduction","Eggs per female","Female",24,-1.70881978809961,0.12140845368224,-6,24,18,4.65493657670854,"Cool"
"324","Good","TEMP1669",1448,27,"13A","Qin, J. Y.et al.",2018,"Effects of temperatures on the development and reproduction of the armyworm, Mythimna roseilinea: Analysis using an age-stage, two-sex life table","10.1016/S2095-3119(17)61856-2","Mythimna roseilinea","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1669_2","TEMP1669A","Longevity","Adult Longevity","Female",24,0.645293225619377,0.0941947393216909,-6,24,18,22.4982130625738,"Cool"
"325","Good","TEMP1670",1449,27,"13A","Qin, J. Y.et al.",2017,"Population Projection and Development of the Mythimna loreyi (Lepidoptera: Noctuidae) as Affected by Temperature: Application of an Age-Stage, Two-Sex Life Table","10.1093/jee/tox138","Mythimna loreyi","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1670_1","TEMP1670A","Reproduction","Eggs per female","Female",24,-1.56833513527294,0.103307008314553,-6,24,18,8.07199325036806,"Cool"
"326","Good","TEMP1670",1449,27,"13A","Qin, J. Y.et al.",2017,"Population Projection and Development of the Mythimna loreyi (Lepidoptera: Noctuidae) as Affected by Temperature: Application of an Age-Stage, Two-Sex Life Table","10.1093/jee/tox138","Mythimna loreyi","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1670_2","TEMP1670A","Longevity","Adult Longevity","Female",24,1.53213570458316,0.102206662439327,-6,24,18,136.271396750272,"Cool"
"327","Good","TEMP1671",1450,28,"21B","Qiu, B.et al.",2012,"Effect of Temperature on Development, Survival, and Fecundity of Microplitis manilae (Hymenoptera: Braconidae","10.1603/EN11101","Microplitis manilae","Braconidae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP1671_1","TEMP1671A","Longevity","Longevity in Days","Female",26,0.893654692380864,0.109982733865179,-9,26,17,22.7160493827139,"Cool"
"328","Good","TEMP1671",1450,28,"21B","Qiu, B.et al.",2012,"Effect of Temperature on Development, Survival, and Fecundity of Microplitis manilae (Hymenoptera: Braconidae","10.1603/EN11101","Microplitis manilae","Braconidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP1671_3","TEMP1671A","Reproduction","Eggs per female","Female",26,-0.0758636812338464,0.100071941226629,-9,26,17,15.1117170332804,"Cool"
"329","Good","TEMP1682",1461,28,NA,"Raga, I. N.et al.",1988,"EFFECTS OF TEMPERATURE ON ADULT LONGEVITY, FERTILITY, AND RATE OF TRANS-OVARIAL PASSAGE OF RICE STRIPE VIRUS IN THE SMALL BROWN PLANTHOPPER, LAODELPHAX-STRIATELLUS FALLEN (HOMOPTERA, DELPHACIDAE)",NA,"Laodelphax striatellus","Delphacidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"more than 5 days","Adults only","No","constant","no","TEMP1682_1","TEMP1682_A","Reproduction","fecundity","Female",NA,-0.202991331652565,0.0529026676363558,-7.5,25,17.5,10.0173166487089,"Cool"
